agent,model,x,ll,group,ntrials,exp,prolificID,omega,beta
60da2baf34bde948982f84db,map,[0.99999981 1.15913391],191.93436748939817,perceptual,287,FullPilot12,60da2baf34bde948982f84db,0.9999998092651367,1.1591339111328125
663a623d4ea504f754d08b02,map,[  0.94639904 266.95968015],124.0291994252214,perceptual,288,FullPilot12,663a623d4ea504f754d08b02,0.9463990390926482,266.9596801541047
5ac560359534ba0001c74715,map,[5.84675775e-01 8.17077294e+02],130.51472010054317,combined,288,FullPilot12,5ac560359534ba0001c74715,0.5846757752868527,817.0772941646311
665c4e3dc160ab38d079635a,map,[0.35219803 0.31463839],198.4574843393999,random,287,FullPilot12,665c4e3dc160ab38d079635a,0.35219802558422086,0.3146383911371231
663eea8e72f4269ddd149eba,map,[  0.89930025 126.95926428],178.4843201348655,perceptual,300,FullPilot12,663eea8e72f4269ddd149eba,0.899300254881382,126.95926427841187
5d44afdcad6d110019b0a960,map,[  0.95116721 167.85968356],134.67634571175708,perceptual,288,FullPilot12,5d44afdcad6d110019b0a960,0.9511672068387269,167.85968355834484
66acee53fddf185342f15a88,map,[ 0.87002089 68.69412184],143.05987506471155,combined,288,FullPilot12,66acee53fddf185342f15a88,0.8700208924710751,68.69412183761597
660c9c26e4220931438f3d30,map,[  0.80842465 491.58222521],119.30551218990534,combined,288,FullPilot12,660c9c26e4220931438f3d30,0.8084246464073658,491.5822252072394
669f45c902420af78b04a9b1,map,[2.36594207e-01 3.18774325e+02],165.2903721912352,value,287,FullPilot12,669f45c902420af78b04a9b1,0.23659420683979993,318.7743252515793
62b4ef82055cec7135502ada,map,[0.99998779 0.        ],197.5469464595849,random,285,FullPilot12,62b4ef82055cec7135502ada,0.99998779296875,0.0
58c42d725866f200017c5deb,map,[  0.97228852 110.27526997],131.9998588091749,perceptual,287,FullPilot12,58c42d725866f200017c5deb,0.9722885249182581,110.27526997029781
5e2b3e22a8f85318c2429121,map,[0.53525448 2.52373159],190.19620786773316,random,288,FullPilot12,5e2b3e22a8f85318c2429121,0.5352544758468867,2.5237315893173218
65e0ef2a74037d1530a40cca,map,[ 0.04789478 37.68758679],158.28155807285424,combined,288,FullPilot12,65e0ef2a74037d1530a40cca,0.04789478066377345,37.68758678808808
6646731363eb9f583aa62e05,map,[7.17343009e-02 1.89933311e+02],176.94789458566575,value,288,FullPilot12,6646731363eb9f583aa62e05,0.07173430090770128,189.93331106379628
664a7e1665f30b00d2685ba3,map,[  0.99882141 237.86722779],175.81710514264537,perceptual,287,FullPilot12,664a7e1665f30b00d2685ba3,0.9988214075565338,237.86722779273987
66463a2c0a36377060b1910c,map,[ 0.85476527 47.50204086],123.69998486558373,perceptual,288,FullPilot12,66463a2c0a36377060b1910c,0.8547652721405029,47.50204086303711
6087ee3e8df094dc6dd69e8e,map,[1.         1.06828898],195.98383055943665,perceptual,288,FullPilot12,6087ee3e8df094dc6dd69e8e,0.9999999970197677,1.0682889819145203
5a580fb6eedc320001426cd7,map,[  0.99961057 212.6246686 ],140.36688443120562,perceptual,287,FullPilot12,5a580fb6eedc320001426cd7,0.9996105745776731,212.62466860178392
66f09b3690fe3df51613a689,map,[  0.50611412 271.38441496],122.23354026821107,combined,288,FullPilot12,66f09b3690fe3df51613a689,0.5061141241696419,271.38441495823827
5d012b5ffade220017b10010,map,[  0.60508752 441.41670521],141.6190449431336,combined,288,FullPilot12,5d012b5ffade220017b10010,0.6050875191096111,441.41670520537446
61363ce02e6022a741d63a6e,map,[2.93910547e-02 3.94108463e+01],172.13211185443825,value,288,FullPilot12,61363ce02e6022a741d63a6e,0.029391054669395122,39.410846289247274
632fc453431e3369da22be81,map,[0.54272904 4.44286253],189.029733746041,perceptual,287,FullPilot12,632fc453431e3369da22be81,0.542729044391308,4.442862528376281
