,agent,model,omega,beta,ll,group,ntrials,exp,prolificID
30,66f7102d3196ce5e60b2c1bd,map,0.9708100527524948,2.1666330099105835,69.721548943208,perceptual,287,FullPilot12,66f7102d3196ce5e60b2c1bd
31,66f7102d3196ce5e60b2c1bd,value,0.99998779296875,0.0,99.81319397183192,perceptual,287,FullPilot12,66f7102d3196ce5e60b2c1bd
32,66f7102d3196ce5e60b2c1bd,perceptual,0.14619388580322268,14.359970092773438,69.74291396537889,perceptual,287,FullPilot12,66f7102d3196ce5e60b2c1bd
33,66eeda2bc7d6e9b92b4a81c0,map,0.9849433898925781,5.340576171875,49.418773849736716,perceptual,336,FullPilot12,66eeda2bc7d6e9b92b4a81c0
34,66eeda2bc7d6e9b92b4a81c0,value,0.99998779296875,0.0,133.77740580946917,perceptual,336,FullPilot12,66eeda2bc7d6e9b92b4a81c0
35,66eeda2bc7d6e9b92b4a81c0,perceptual,0.2860098695382476,18.383479714393616,49.44480622526741,perceptual,336,FullPilot12,66eeda2bc7d6e9b92b4a81c0
36,63626fe174f7db263a4aa8f2,map,0.6087646484375,0.0,97.04060525039215,random,282,FullPilot12,63626fe174f7db263a4aa8f2
37,63626fe174f7db263a4aa8f2,value,0.9988277084426954,351.826350671472,95.50955759098537,random,282,FullPilot12,63626fe174f7db263a4aa8f2
38,63626fe174f7db263a4aa8f2,perceptual,0.227099609375,0.0,97.04060525039215,random,282,FullPilot12,63626fe174f7db263a4aa8f2
39,6167175ed1680ecefc063aed,map,0.8100135803222657,3.72955322265625,50.65459968575063,perceptual,288,FullPilot12,6167175ed1680ecefc063aed
40,6167175ed1680ecefc063aed,value,0.9993288211524486,472.60826110839844,98.88179213402458,perceptual,288,FullPilot12,6167175ed1680ecefc063aed
41,6167175ed1680ecefc063aed,perceptual,0.18040852202102547,15.828924383968115,52.72162018994959,perceptual,288,FullPilot12,6167175ed1680ecefc063aed
42,66bb5ad727c62d0960db333c,map,0.8875564575195312,1.652984619140625,77.86735989021918,perceptual,288,FullPilot12,66bb5ad727c62d0960db333c
43,66bb5ad727c62d0960db333c,value,0.9997608429475804,410.37191581592197,99.72621601734602,perceptual,288,FullPilot12,66bb5ad727c62d0960db333c
44,66bb5ad727c62d0960db333c,perceptual,0.05723872001981367,25.521354470402002,78.09021299135064,perceptual,288,FullPilot12,66bb5ad727c62d0960db333c
45,64db80772c860983ea3a7310,map,0.336962890625,0.0,99.81319397183192,random,287,FullPilot12,64db80772c860983ea3a7310
46,64db80772c860983ea3a7310,value,0.99998779296875,0.0,99.81319397183192,random,287,FullPilot12,64db80772c860983ea3a7310
47,64db80772c860983ea3a7310,perceptual,0.229296875,0.0,99.81319397183192,random,287,FullPilot12,64db80772c860983ea3a7310
48,657b6239aa8091bfa2b24ae0,map,0.9023790779523551,1.3777333870530128,87.7360688709947,perceptual,288,FullPilot12,657b6239aa8091bfa2b24ae0
49,657b6239aa8091bfa2b24ae0,value,0.9994637013762258,241.4301521377638,99.67075269029212,perceptual,288,FullPilot12,657b6239aa8091bfa2b24ae0
50,657b6239aa8091bfa2b24ae0,perceptual,0.09084575385786597,13.667211290448904,87.8655059643283,perceptual,288,FullPilot12,657b6239aa8091bfa2b24ae0
51,66b104dedef80475efe58141,map,0.7003549382090568,1.8703079223632812,79.47511028782962,perceptual,288,FullPilot12,66b104dedef80475efe58141
52,66b104dedef80475efe58141,value,0.9981655001640319,208.3832883834839,98.39244595949319,perceptual,288,FullPilot12,66b104dedef80475efe58141
53,66b104dedef80475efe58141,perceptual,0.04394539594650271,28.5433292388916,81.58324836354318,perceptual,288,FullPilot12,66b104dedef80475efe58141
54,66ba4608bc582e7db54007e5,map,0.9888092041015625,1.91650390625,89.97022221313964,perceptual,314,FullPilot13,66ba4608bc582e7db54007e5
55,66ba4608bc582e7db54007e5,value,0.999713134765625,191.01119995117188,118.48616222294407,perceptual,314,FullPilot13,66ba4608bc582e7db54007e5
56,66ba4608bc582e7db54007e5,perceptual,0.02313482183963067,81.83582991361618,89.97396388572037,perceptual,314,FullPilot13,66ba4608bc582e7db54007e5
57,615e5b5f1e8fbfe2c701bc8e,map,1.9073486334786338e-07,0.791778564453125,95.2621615880456,value,288,FullPilot13,615e5b5f1e8fbfe2c701bc8e
58,615e5b5f1e8fbfe2c701bc8e,value,0.9976867542698528,340.9994547253882,95.26221603575272,value,288,FullPilot13,615e5b5f1e8fbfe2c701bc8e
59,615e5b5f1e8fbfe2c701bc8e,perceptual,0.23369140625,0.0,99.81319397183192,value,288,FullPilot13,615e5b5f1e8fbfe2c701bc8e
60,66c34ed9630786ec5aece5bb,map,0.9999999970197677,0.30896902084350586,98.33113801434817,perceptual,289,FullPilot13,66c34ed9630786ec5aece5bb
61,66c34ed9630786ec5aece5bb,value,0.99998779296875,0.0,99.81319397183192,perceptual,289,FullPilot13,66c34ed9630786ec5aece5bb
62,66c34ed9630786ec5aece5bb,perceptual,0.0069885253906250555,44.2059326171875,98.33113827024202,perceptual,289,FullPilot13,66c34ed9630786ec5aece5bb
63,6609e31201eebc9f6a2de74b,map,0.06967863517347728,5.833585038781166,40.53678190465062,value,287,FullPilot13,6609e31201eebc9f6a2de74b
64,6609e31201eebc9f6a2de74b,value,0.6778031930327415,16.632782518863678,41.23087171799138,value,287,FullPilot13,6609e31201eebc9f6a2de74b
65,6609e31201eebc9f6a2de74b,perceptual,0.029372310638427768,13.588638305664062,97.72630158490833,value,287,FullPilot13,6609e31201eebc9f6a2de74b
66,665ba7a36d036dd09e9081c2,map,0.8926155564491637,4.659441307594534,45.20182459318736,perceptual,288,FullPilot13,665ba7a36d036dd09e9081c2
67,665ba7a36d036dd09e9081c2,value,0.9986831665039062,209.3505859375,99.06585093218996,perceptual,288,FullPilot13,665ba7a36d036dd09e9081c2
68,665ba7a36d036dd09e9081c2,perceptual,0.23214430809020997,17.745838165283203,46.2207489627088,perceptual,288,FullPilot13,665ba7a36d036dd09e9081c2
69,66f3fed9e931683984276fee,map,0.30653076171875004,0.0,99.12004679147198,random,285,FullPilot13,66f3fed9e931683984276fee
70,66f3fed9e931683984276fee,value,0.999842957034707,177.9951238259673,99.11197980784166,random,285,FullPilot13,66f3fed9e931683984276fee
71,66f3fed9e931683984276fee,perceptual,0.22622070312500003,0.0,99.12004679147198,random,285,FullPilot13,66f3fed9e931683984276fee
72,65c23e2e1a96e23b93afdea0,map,2.9802322831784522e-09,6.480324566364288,39.61875564441866,value,287,FullPilot13,65c23e2e1a96e23b93afdea0
73,65c23e2e1a96e23b93afdea0,value,0.6903863072395324,20.936141908168793,39.61875362737058,value,287,FullPilot13,65c23e2e1a96e23b93afdea0
74,65c23e2e1a96e23b93afdea0,perceptual,0.23457031250000004,0.0,99.81319397183192,value,287,FullPilot13,65c23e2e1a96e23b93afdea0
75,66ae3fb9006e6fc44a2b56df,map,0.6553063819936142,4.433884734608,49.37863063856108,combined,288,FullPilot13,66ae3fb9006e6fc44a2b56df
76,66ae3fb9006e6fc44a2b56df,value,0.995292854309082,178.63014221191406,93.21040144734003,combined,288,FullPilot13,66ae3fb9006e6fc44a2b56df
77,66ae3fb9006e6fc44a2b56df,perceptual,0.17652387619018556,13.986730575561523,59.17765408786742,combined,288,FullPilot13,66ae3fb9006e6fc44a2b56df
78,5b6c312fa1fda800015fe165,map,0.34742850475013254,3.48762147128582,60.07374618867248,combined,288,FullPilot13,5b6c312fa1fda800015fe165
79,5b6c312fa1fda800015fe165,value,0.7464799880981445,7.323150634765625,72.8434469639086,combined,288,FullPilot13,5b6c312fa1fda800015fe165
80,5b6c312fa1fda800015fe165,perceptual,0.010822243615984939,72.9324708878994,90.59628543280081,combined,288,FullPilot13,5b6c312fa1fda800015fe165
81,6697dfc91b0e8c6d62d7b472,map,0.6891021728515625,0.841064453125,95.62823036137576,perceptual,288,FullPilot13,6697dfc91b0e8c6d62d7b472
82,6697dfc91b0e8c6d62d7b472,value,0.9992393493652343,385.4388427734375,98.59757071154301,perceptual,288,FullPilot13,6697dfc91b0e8c6d62d7b472
83,6697dfc91b0e8c6d62d7b472,perceptual,0.04148601354099812,14.555921591818333,96.56453541131194,perceptual,288,FullPilot13,6697dfc91b0e8c6d62d7b472
84,66074f7cb655db9adfae591b,map,0.9556760907173156,0.35953521728515625,97.59501873931166,random,288,FullPilot13,66074f7cb655db9adfae591b
85,66074f7cb655db9adfae591b,value,0.99998779296875,0.0,99.81319397183192,random,288,FullPilot13,66074f7cb655db9adfae591b
86,66074f7cb655db9adfae591b,perceptual,0.02621073722839362,13.087005615234375,97.59775565641046,random,288,FullPilot13,66074f7cb655db9adfae591b
87,57027c1f68c641000e0c8970,map,0.9019340835511684,2.3241814970970154,69.20699969600918,perceptual,288,FullPilot13,57027c1f68c641000e0c8970
88,57027c1f68c641000e0c8970,value,0.9995621196925639,443.36764693260193,99.4867061084517,perceptual,288,FullPilot13,57027c1f68c641000e0c8970
89,57027c1f68c641000e0c8970,perceptual,0.07441818714141851,28.07621717453003,69.49250443858219,perceptual,288,FullPilot13,57027c1f68c641000e0c8970
90,655f7e55e36be4f00b49aa5e,map,0.1101707458496094,2.42340087890625,76.02653944447856,value,288,FullPilot13,655f7e55e36be4f00b49aa5e
91,655f7e55e36be4f00b49aa5e,value,0.8549064636230468,14.684371948242188,77.07339226045781,value,288,FullPilot13,655f7e55e36be4f00b49aa5e
92,655f7e55e36be4f00b49aa5e,perceptual,0.0017935777083039617,131.18206238374114,98.69581283216647,value,288,FullPilot13,655f7e55e36be4f00b49aa5e
93,66b274c9c39e8e5057bcfaf6,map,0.404638671875,0.0,97.73375243075209,random,261,FullPilot13,66b274c9c39e8e5057bcfaf6
94,66b274c9c39e8e5057bcfaf6,value,0.99998779296875,0.0,97.73375243075209,random,261,FullPilot13,66b274c9c39e8e5057bcfaf6
95,66b274c9c39e8e5057bcfaf6,perceptual,0.234130859375,0.0,97.73375243075209,random,261,FullPilot13,66b274c9c39e8e5057bcfaf6
96,5d09895e65eb3400189cc207,map,0.7992538720369339,1.0567544400691986,129.8096328727961,perceptual,356,FullPilot13,5d09895e65eb3400189cc207
97,5d09895e65eb3400189cc207,value,0.9994533746816159,344.9769403648679,148.00016888069158,perceptual,356,FullPilot13,5d09895e65eb3400189cc207
98,5d09895e65eb3400189cc207,perceptual,0.04263436906039719,19.725390151143074,130.17845619055439,perceptual,356,FullPilot13,5d09895e65eb3400189cc207
99,60c2a30e24e7f2ce0c8b56ca,map,0.8323199955746532,1.2697145342826843,84.22512890092209,perceptual,285,FullPilot13,60c2a30e24e7f2ce0c8b56ca
100,60c2a30e24e7f2ce0c8b56ca,value,0.9983290038537234,133.2477350148838,98.04398696843195,perceptual,285,FullPilot13,60c2a30e24e7f2ce0c8b56ca
101,60c2a30e24e7f2ce0c8b56ca,perceptual,0.052999782562255904,20.018717050552368,84.51283524069657,perceptual,285,FullPilot13,60c2a30e24e7f2ce0c8b56ca
102,66f73913e3459a85f0574823,map,0.8990491867065429,2.0566797256469727,66.18935369833689,perceptual,287,FullPilot13,66f73913e3459a85f0574823
103,66f73913e3459a85f0574823,value,0.9998500347399385,401.5218457824085,99.08235858772183,perceptual,287,FullPilot13,66f73913e3459a85f0574823
104,66f73913e3459a85f0574823,perceptual,0.12966804504394536,14.17236328125,66.45462088128592,perceptual,287,FullPilot13,66f73913e3459a85f0574823
105,6643670ad062f01ac1c4b788,map,0.0875321301311488,0.10956233483739197,96.94281330002657,random,275,FullPilot13,6643670ad062f01ac1c4b788
106,6643670ad062f01ac1c4b788,value,0.9993617777479812,156.11420979723334,96.93975591170478,random,275,FullPilot13,6643670ad062f01ac1c4b788
107,6643670ad062f01ac1c4b788,perceptual,4.6566195344155403e-11,25.099866073578596,97.04060525058625,random,275,FullPilot13,6643670ad062f01ac1c4b788
108,66d5df2e288343b20df362d4,map,1.2207031250044409e-05,0.108642578125,179.95962161472252,random,450,FullPilot13,66d5df2e288343b20df362d4
109,66d5df2e288343b20df362d4,value,0.9994522094726562,199.37286376953125,179.95959611285463,random,450,FullPilot13,66d5df2e288343b20df362d4
110,66d5df2e288343b20df362d4,perceptual,0.23105468750000002,0.0,180.2182668935854,random,450,FullPilot13,66d5df2e288343b20df362d4
111,60da2baf34bde948982f84db,map,0.8824344575405121,0.8898191154003143,90.90834830313867,perceptual,287,FullPilot12,60da2baf34bde948982f84db
112,60da2baf34bde948982f84db,value,0.9997118473052978,318.49067091941833,99.73133192999111,perceptual,287,FullPilot12,60da2baf34bde948982f84db
113,60da2baf34bde948982f84db,perceptual,0.05120262876152998,15.228287875652313,90.99325925674819,perceptual,287,FullPilot12,60da2baf34bde948982f84db
114,663a623d4ea504f754d08b02,map,0.9999999970197677,4.464188814163208,46.093670973441014,perceptual,288,FullPilot12,663a623d4ea504f754d08b02
115,663a623d4ea504f754d08b02,value,0.70478515625,0.0,99.81319397183192,perceptual,288,FullPilot12,663a623d4ea504f754d08b02
116,663a623d4ea504f754d08b02,perceptual,0.2541538715362549,17.562217712402344,46.09367048674368,perceptual,288,FullPilot12,663a623d4ea504f754d08b02
117,5ac560359534ba0001c74715,map,0.5760308200027794,3.4949585422873497,66.33367995756828,combined,288,FullPilot12,5ac560359534ba0001c74715
118,5ac560359534ba0001c74715,value,0.9969468317925929,296.3983231782913,93.03496502789766,combined,288,FullPilot12,5ac560359534ba0001c74715
119,5ac560359534ba0001c74715,perceptual,0.110340690612793,14.961013793945312,77.42907913795914,combined,288,FullPilot12,5ac560359534ba0001c74715
120,66abc79f0812c1f89a25adfb,map,0.005326166003942534,23.52380782365799,7.291962459727918,value,288,FullPilot13,66abc79f0812c1f89a25adfb
121,66abc79f0812c1f89a25adfb,value,0.06932646008208398,25.004998072981834,7.3066644758776285,value,288,FullPilot13,66abc79f0812c1f89a25adfb
122,66abc79f0812c1f89a25adfb,perceptual,0.0003417968750000222,41.181640625,99.81030769159729,value,288,FullPilot13,66abc79f0812c1f89a25adfb
123,63254db937c17e8e9200fd54,map,0.7701777607202529,3.75384122133255,51.77335950726284,combined,288,FullPilot13,63254db937c17e8e9200fd54
124,63254db937c17e8e9200fd54,value,0.9980338841676711,267.16559052467346,96.7253376104038,combined,288,FullPilot13,63254db937c17e8e9200fd54
125,63254db937c17e8e9200fd54,perceptual,0.21399326324462892,12.7239990234375,55.51847534549976,combined,288,FullPilot13,63254db937c17e8e9200fd54
126,665c4e3dc160ab38d079635a,map,0.38650698419660334,0.349084734916687,99.11946106582018,random,287,FullPilot12,665c4e3dc160ab38d079635a
127,665c4e3dc160ab38d079635a,value,0.999053955078125,229.437255859375,99.37496606312835,random,287,FullPilot12,665c4e3dc160ab38d079635a
128,665c4e3dc160ab38d079635a,perceptual,0.00045806895941502557,299.40572015941143,99.54662094955745,random,287,FullPilot12,665c4e3dc160ab38d079635a
129,663eea8e72f4269ddd149eba,map,0.9999999986961483,0.4747694730758667,96.33153989501012,perceptual,300,FullPilot12,663eea8e72f4269ddd149eba
130,663eea8e72f4269ddd149eba,value,0.99998779296875,0.0,99.81319397183192,perceptual,300,FullPilot12,663eea8e72f4269ddd149eba
131,663eea8e72f4269ddd149eba,perceptual,0.062077477574348505,7.608309984207153,96.33146654353119,perceptual,300,FullPilot12,663eea8e72f4269ddd149eba
132,5d44afdcad6d110019b0a960,map,0.9291152226003759,3.180010162468534,60.271583273074526,perceptual,288,FullPilot12,5d44afdcad6d110019b0a960
133,5d44afdcad6d110019b0a960,value,0.9993560791015624,216.015625,99.64079970632434,perceptual,288,FullPilot12,5d44afdcad6d110019b0a960
134,5d44afdcad6d110019b0a960,perceptual,0.14550541817443446,20.2187902899459,60.51833548935467,perceptual,288,FullPilot12,5d44afdcad6d110019b0a960
135,66acee53fddf185342f15a88,map,0.6324939151963918,3.4466663317289203,54.95757267927342,combined,288,FullPilot12,66acee53fddf185342f15a88
136,66acee53fddf185342f15a88,value,0.9975721418857574,206.53381824493408,97.67918719820698,combined,288,FullPilot12,66acee53fddf185342f15a88
137,66acee53fddf185342f15a88,perceptual,0.15798788070678715,11.949653625488281,61.59036476660318,combined,288,FullPilot12,66acee53fddf185342f15a88
138,660c9c26e4220931438f3d30,map,0.6711530178785324,5.088036060333252,44.17521894309703,combined,288,FullPilot12,660c9c26e4220931438f3d30
139,660c9c26e4220931438f3d30,value,0.9970489501953125,183.53683471679688,97.10416336103147,combined,288,FullPilot12,660c9c26e4220931438f3d30
140,660c9c26e4220931438f3d30,perceptual,0.24862986374646429,11.074840277433395,53.62294047486065,combined,288,FullPilot12,660c9c26e4220931438f3d30
141,559c3a4dfdf99b32b6963e70,map,0.09263725280761725,4.2658233642578125,46.14996647983771,combined,288,FullPilot13,559c3a4dfdf99b32b6963e70
142,559c3a4dfdf99b32b6963e70,value,0.5948079884052276,9.402018785476685,46.76874903199895,combined,288,FullPilot13,559c3a4dfdf99b32b6963e70
143,559c3a4dfdf99b32b6963e70,perceptual,0.00337712541222579,38.83965402841568,99.62126194508477,combined,288,FullPilot13,559c3a4dfdf99b32b6963e70
144,669f45c902420af78b04a9b1,map,0.06474914550781252,2.00653076171875,75.33110855372952,value,287,FullPilot12,669f45c902420af78b04a9b1
145,669f45c902420af78b04a9b1,value,0.798908644914627,9.35118556022644,75.53741795946488,value,287,FullPilot12,669f45c902420af78b04a9b1
146,669f45c902420af78b04a9b1,perceptual,0.0008482985198497994,190.16508549451828,99.34426448512987,value,287,FullPilot12,669f45c902420af78b04a9b1
147,66f2f743ac55ce843124f2bf,map,0.30125732421875,0.0,99.81319397183192,random,312,FullPilot13,66f2f743ac55ce843124f2bf
148,66f2f743ac55ce843124f2bf,value,0.99998779296875,0.0,99.81319397183192,random,312,FullPilot13,66f2f743ac55ce843124f2bf
149,66f2f743ac55ce843124f2bf,perceptual,0.0005546418949962106,223.5764708928764,99.68118173652178,random,312,FullPilot13,66f2f743ac55ce843124f2bf
150,5e8fe87009881f2ee83521fb,map,0.8874080643057822,6.355019807815552,37.16765542404659,perceptual,287,FullPilot13,5e8fe87009881f2ee83521fb
151,5e8fe87009881f2ee83521fb,value,0.9904477542731911,26.686532385647297,98.99896411550279,perceptual,287,FullPilot13,5e8fe87009881f2ee83521fb
152,5e8fe87009881f2ee83521fb,perceptual,0.566426656395197,9.536583125591278,39.223053259991936,perceptual,287,FullPilot13,5e8fe87009881f2ee83521fb
153,6020606d7b0258677b881f63,map,0.05444602966308598,4.7464752197265625,54.558032594278764,value,288,FullPilot13,6020606d7b0258677b881f63
154,6020606d7b0258677b881f63,value,0.598876953125,11.033935546875,54.917139088857844,value,288,FullPilot13,6020606d7b0258677b881f63
155,6020606d7b0258677b881f63,perceptual,0.0003417968750000222,170.76171875,99.77825251335997,value,288,FullPilot13,6020606d7b0258677b881f63
156,6646aa536ff16adfd7903930,map,0.9088026508688927,4.035949558019638,50.245488635063495,perceptual,288,FullPilot13,6646aa536ff16adfd7903930
157,6646aa536ff16adfd7903930,value,0.9977321624755859,151.8990707397461,98.55293127924122,perceptual,288,FullPilot13,6646aa536ff16adfd7903930
158,6646aa536ff16adfd7903930,perceptual,0.4410240173339844,8.31918716430664,50.866499224348395,perceptual,288,FullPilot13,6646aa536ff16adfd7903930
159,667ac1826ce22f03fab354c3,map,0.7133518860508048,0.1994275298784487,99.5607348387582,random,287,FullPilot13,667ac1826ce22f03fab354c3
160,667ac1826ce22f03fab354c3,value,0.9998786906595342,358.0938748130575,99.79573899216106,random,287,FullPilot13,667ac1826ce22f03fab354c3
161,667ac1826ce22f03fab354c3,perceptual,0.0003419041633606623,426.7153477668762,99.57732232050257,random,287,FullPilot13,667ac1826ce22f03fab354c3
162,6637f4d0a76556e2a39063f4,map,0.9999999999534338,2.7303460985422134,48.05391160554682,perceptual,277,FullPilot13,6637f4d0a76556e2a39063f4
163,6637f4d0a76556e2a39063f4,value,0.99998779296875,0.0,92.88172216823249,perceptual,277,FullPilot13,6637f4d0a76556e2a39063f4
164,6637f4d0a76556e2a39063f4,perceptual,0.3949784301919863,6.90835592802614,48.05392029228389,perceptual,277,FullPilot13,6637f4d0a76556e2a39063f4
165,63b18d94775ad4aad221103c,map,2.9802322831784522e-09,6.369878053665161,30.44302474581704,value,280,FullPilot13,63b18d94775ad4aad221103c
166,63b18d94775ad4aad221103c,value,0.5624950408935547,14.55465316772461,30.44302291105773,value,280,FullPilot13,63b18d94775ad4aad221103c
167,63b18d94775ad4aad221103c,perceptual,0.0003417968750000222,151.0546875,96.31863764888217,value,280,FullPilot13,63b18d94775ad4aad221103c
168,66ad3db205eb0c54c153a291,map,0.11030120849609376,3.3465576171875,64.71304520975336,combined,288,FullPilot13,66ad3db205eb0c54c153a291
169,66ad3db205eb0c54c153a291,value,0.7751100229099392,12.849685922265053,66.30634773420898,combined,288,FullPilot13,66ad3db205eb0c54c153a291
170,66ad3db205eb0c54c153a291,perceptual,0.0009529650211334562,215.94082117080688,98.94534720059339,combined,288,FullPilot13,66ad3db205eb0c54c153a291
171,62b4ef82055cec7135502ada,map,0.33729248046875004,0.0,98.42689961111203,random,285,FullPilot12,62b4ef82055cec7135502ada
172,62b4ef82055cec7135502ada,value,0.99998779296875,0.0,98.42689961111203,random,285,FullPilot12,62b4ef82055cec7135502ada
173,62b4ef82055cec7135502ada,perceptual,0.231494140625,0.0,98.42689961111203,random,285,FullPilot12,62b4ef82055cec7135502ada
174,58c42d725866f200017c5deb,map,0.878256615925784,3.3471079255104996,55.53880375639051,perceptual,287,FullPilot12,58c42d725866f200017c5deb
175,58c42d725866f200017c5deb,value,0.9975570678710937,34.25933837890625,99.74928951458227,perceptual,287,FullPilot12,58c42d725866f200017c5deb
176,58c42d725866f200017c5deb,perceptual,0.31773681640625,9.0234375,56.24208151933942,perceptual,287,FullPilot12,58c42d725866f200017c5deb
177,5e2b3e22a8f85318c2429121,map,0.5214666843414306,1.0619163513183594,94.81555407840497,random,288,FullPilot12,5e2b3e22a8f85318c2429121
178,5e2b3e22a8f85318c2429121,value,0.998699184320867,357.01764687895775,97.85907500874376,random,288,FullPilot12,5e2b3e22a8f85318c2429121
179,5e2b3e22a8f85318c2429121,perceptual,0.0785817533731461,6.561006605625153,97.075509934128,random,288,FullPilot12,5e2b3e22a8f85318c2429121
180,65e0ef2a74037d1530a40cca,map,0.36603325195610525,2.9878901690244675,72.13087370936081,combined,288,FullPilot12,65e0ef2a74037d1530a40cca
181,65e0ef2a74037d1530a40cca,value,0.7189661026000976,5.1990509033203125,83.76409266721791,combined,288,FullPilot12,65e0ef2a74037d1530a40cca
182,65e0ef2a74037d1530a40cca,perceptual,0.08083510398864752,8.45571517944336,93.16887986227106,combined,288,FullPilot12,65e0ef2a74037d1530a40cca
183,65d54b3b524fcafb543d1b23,map,0.982614791918806,0.06465880192422446,99.77084552465479,random,288,FullPilot13,65d54b3b524fcafb543d1b23
184,65d54b3b524fcafb543d1b23,value,0.99998779296875,0.0,99.81319397183192,random,288,FullPilot13,65d54b3b524fcafb543d1b23
185,65d54b3b524fcafb543d1b23,perceptual,0.0003413677215576838,189.7916603088379,99.76963585802213,random,288,FullPilot13,65d54b3b524fcafb543d1b23
186,5e65c5b41e30883349a25a61,map,0.192218017578125,5.390625,51.31252194108311,value,287,FullPilot13,5e65c5b41e30883349a25a61
187,5e65c5b41e30883349a25a61,value,0.8147677421569823,20.745162963867188,58.085575198368545,value,287,FullPilot13,5e65c5b41e30883349a25a61
188,5e65c5b41e30883349a25a61,perceptual,0.03362350463867192,16.47613525390625,95.34116131641372,value,287,FullPilot13,5e65c5b41e30883349a25a61
189,5a4245ef7aebf70001152ee6,map,0.7019012451171875,0.4034423828125,145.93939536559492,random,356,FullPilot13,5a4245ef7aebf70001152ee6
190,5a4245ef7aebf70001152ee6,value,0.9996856689453124,319.93896484375,148.09199950075148,random,356,FullPilot13,5a4245ef7aebf70001152ee6
191,5a4245ef7aebf70001152ee6,perceptual,0.02718276977539069,10.172119140625,146.2761286762447,random,356,FullPilot13,5a4245ef7aebf70001152ee6
192,6646731363eb9f583aa62e05,map,1.2207031250044409e-05,1.619873046875,79.81471874847809,value,288,FullPilot12,6646731363eb9f583aa62e05
193,6646731363eb9f583aa62e05,value,0.7832275390625,7.47161865234375,79.81470731982128,value,288,FullPilot12,6646731363eb9f583aa62e05
194,6646731363eb9f583aa62e05,perceptual,0.2275390625,0.0,99.81319397183192,value,288,FullPilot12,6646731363eb9f583aa62e05
195,660ea6b5ee7b4979153dc5b8,map,0.9999998092651367,1.7603302001953125,75.80399079175464,perceptual,288,FullPilot13,660ea6b5ee7b4979153dc5b8
196,660ea6b5ee7b4979153dc5b8,value,0.99998779296875,0.0,99.81319397183192,perceptual,288,FullPilot13,660ea6b5ee7b4979153dc5b8
197,660ea6b5ee7b4979153dc5b8,perceptual,0.06005319934338338,29.30333212018013,75.80399406335229,perceptual,288,FullPilot13,660ea6b5ee7b4979153dc5b8
