temp,perceptual_temp,rl_temp,ff1,ff2,ffp1,ffp2,trial,model,agent,s,a,r,optimal_option,optimal_ev,optimal_ff,params,destroy,cumulative_reward
,5.0,5.0,0.1,-0.1,0.549833997312478,0.45016600268752216,14,balanced,1,0,0,0.8277311783162962,True,True,True,"{'β': 2.681182499314441, '$\\delta$': 0.18383179062958438}",True,6.871688294132777
,5.0,5.0,-0.8,-1.0,0.16798161486607552,0.11920292202211755,15,balanced,1,0,0,0.0,True,True,True,"{'β': 2.7898648626510085, '$\\delta$': 0.18383179062958438}",False,6.871688294132777
,5.0,5.0,0.6,-0.1,0.7685247834990175,0.45016600268752216,16,balanced,1,0,0,0.1496503786450743,True,True,True,"{'β': 2.901850000296429, '$\\delta$': 0.11866204645860111}",True,7.021338672777851
,5.0,5.0,-1.0,0.3,0.11920292202211755,0.6456563062257954,17,balanced,1,0,1,0.0,False,True,True,"{'β': 2.661832457926712, '$\\delta$': 0.11866204645860111}",False,7.021338672777851
,5.0,5.0,0.3,0.6,0.6456563062257954,0.7685247834990175,18,balanced,1,0,0,0.0,True,True,False,"{'β': 2.450378675697244, '$\\delta$': 0.11866204645860111}",False,7.021338672777851
,5.0,5.0,1.0,0.6,0.8807970779778823,0.7685247834990175,19,balanced,1,0,0,0.7831133172220541,True,True,True,"{'β': 2.535713298237111, '$\\delta$': 0.15085969236317298}",True,7.804451989999905
,5.0,5.0,0.1,-0.3,0.549833997312478,0.35434369377420455,20,balanced,1,0,0,0.48624851829605037,True,True,True,"{'β': 2.576490777062225, '$\\delta$': 0.1400120789145248}",True,8.290700508295956
,5.0,5.0,-0.3,0.6,0.35434369377420455,0.7685247834990175,21,balanced,1,0,1,0.49979174079033045,False,True,True,"{'β': 2.67372557291313, '$\\delta$': 0.13213914150152098}",True,8.790492249086286
,5.0,5.0,-0.1,-0.6,0.45016600268752216,0.23147521650098238,22,balanced,1,0,0,0.0,True,True,True,"{'β': 2.7144707649651103, '$\\delta$': 0.13213914150152098}",False,8.790492249086286
,5.0,5.0,-1.0,-0.8,0.11920292202211755,0.16798161486607552,23,balanced,1,0,0,0.0,True,True,False,"{'β': 2.781736384729186, '$\\delta$': 0.13213914150152098}",False,8.790492249086286
,5.0,5.0,0.1,-0.8,0.549833997312478,0.16798161486607552,24,balanced,1,0,0,0.0,True,True,True,"{'β': 2.72900049639428, '$\\delta$': 0.13213914150152098}",False,8.790492249086286
,5.0,5.0,-1.0,0.8,0.11920292202211755,0.8320183851339245,25,balanced,1,1,1,0.0,False,True,True,"{'β': 2.1814614495333884, '$\\delta$': -8.874365547163983e-05}",False,8.790492249086286
,5.0,5.0,0.8,0.1,0.8320183851339245,0.549833997312478,26,balanced,1,1,0,0.0,True,True,True,"{'β': 1.7799835658107124, '$\\delta$': -8.874365547163983e-05}",False,8.790492249086286
,5.0,5.0,1.0,-0.3,0.8807970779778823,0.35434369377420455,27,balanced,1,1,0,0.9796365235881308,True,True,True,"{'β': 1.859072117443667, '$\\delta$': 0.4939414420446187}",True,9.770128772674417
,5.0,5.0,-0.6,0.6,0.23147521650098238,0.7685247834990175,28,balanced,1,1,1,0.33113247451388367,False,True,True,"{'β': 1.9347851171427273, '$\\delta$': 0.48134238869229934}",True,10.101261247188301
,5.0,5.0,-0.6,-0.1,0.23147521650098238,0.45016600268752216,29,balanced,1,1,1,0.0,False,False,True,"{'β': 1.9585687848386828, '$\\delta$': 0.48134238869229934}",False,10.101261247188301
,5.0,5.0,0.6,-1.0,0.7685247834990175,0.11920292202211755,30,balanced,1,1,0,0.0,True,True,True,"{'β': 1.7329951757577349, '$\\delta$': 0.48134238869229934}",False,10.101261247188301
,5.0,5.0,-0.1,0.1,0.45016600268752216,0.549833997312478,31,balanced,1,1,0,0.0,True,True,False,"{'β': 1.7542727815438577, '$\\delta$': 0.48134238869229934}",False,10.101261247188301
,5.0,5.0,0.1,-0.6,0.549833997312478,0.23147521650098238,32,balanced,1,1,0,0.0,True,True,True,"{'β': 1.7287509400180068, '$\\delta$': 0.48134238869229934}",False,10.101261247188301
,5.0,5.0,0.3,-0.6,0.6456563062257954,0.23147521650098238,33,balanced,1,1,0,0.6667026834552245,True,True,True,"{'β': 1.780054779031247, '$\\delta$': 0.4674921078052716}",True,10.767963930643525
,5.0,5.0,0.8,0.1,0.8320183851339245,0.549833997312478,34,balanced,1,1,0,0.5709208873274787,True,True,True,"{'β': 1.85151355983606, '$\\delta$': 0.40855754797332977}",True,11.338884817971003
,5.0,5.0,-1.0,0.1,0.11920292202211755,0.549833997312478,35,balanced,1,1,0,0.0,True,False,False,"{'β': 1.9151291659962546, '$\\delta$': 0.40855754797332977}",False,11.338884817971003
,5.0,5.0,-0.1,0.8,0.45016600268752216,0.8320183851339245,36,balanced,1,1,1,0.5587651061743104,False,False,True,"{'β': 1.9783469582096895, '$\\delta$': 0.31393884172499836}",True,11.897649924145313
,5.0,5.0,-1.0,1.0,0.11920292202211755,0.8807970779778823,37,balanced,1,1,1,0.2991654529229357,False,True,True,"{'β': 2.0336163427515364, '$\\delta$': 0.3359924913985792}",True,12.196815377068248
,5.0,5.0,0.8,0.3,0.8320183851339245,0.6456563062257954,38,balanced,1,1,0,0.5459045221635861,True,True,True,"{'β': 2.0903903503989256, '$\\delta$': 0.3055098158869718}",True,12.742719899231833
,5.0,5.0,-0.8,0.3,0.16798161486607552,0.6456563062257954,39,balanced,1,1,1,0.0,False,True,True,"{'β': 2.0071115303918603, '$\\delta$': 0.3055098158869718}",False,12.742719899231833
,5.0,5.0,-0.6,0.3,0.23147521650098238,0.6456563062257954,40,balanced,1,1,1,0.5447007293314458,False,True,True,"{'β': 2.0504501087873757, '$\\delta$': 0.2581821698105273}",True,13.287420628563279
,5.0,5.0,-0.3,-0.1,0.35434369377420455,0.45016600268752216,41,balanced,1,1,0,0.5035963358009782,True,True,False,"{'β': 1.9704713236173723, '$\\delta$': 0.2322128223603669}",True,13.791016964364257
,5.0,5.0,0.3,-1.0,0.6456563062257954,0.11920292202211755,42,balanced,1,1,0,0.5273650895537627,True,True,True,"{'β': 2.0126582076759365, '$\\delta$': 0.21614916638535356}",True,14.31838205391802
,5.0,5.0,-0.3,0.8,0.35434369377420455,0.8320183851339245,43,balanced,1,1,1,0.3729306839014267,False,True,True,"{'β': 2.065774506869615, '$\\delta$': 0.22200376668366975}",True,14.691312737819446
,5.0,5.0,-0.8,1.0,0.16798161486607552,0.8807970779778823,44,balanced,1,1,1,0.09626460536148629,False,True,True,"{'β': 2.111657557120191, '$\\delta$': 0.2769504502182599}",True,14.787577343180933
,5.0,5.0,0.1,-0.3,0.549833997312478,0.35434369377420455,45,balanced,1,1,0,0.0,True,True,True,"{'β': 2.089937880621865, '$\\delta$': 0.2769504502182599}",False,14.787577343180933
,5.0,5.0,0.6,-0.8,0.7685247834990175,0.16798161486607552,46,balanced,1,1,0,0.6200770884832468,True,True,True,"{'β': 2.140562478245824, '$\\delta$': 0.2765109233921027}",True,15.40765443166418
,5.0,5.0,-0.8,-0.8,0.16798161486607552,0.16798161486607552,47,balanced,1,1,0,0.0,True,True,True,"{'β': 2.187669751890971, '$\\delta$': 0.2765109233921027}",False,15.40765443166418
,5.0,5.0,0.3,0.6,0.6456563062257954,0.7685247834990175,48,balanced,1,1,0,0.9207752923321781,True,True,False,"{'β': 2.2267559834550603, '$\\delta$': 0.3244589224743724}",True,16.328429723996358
,5.0,5.0,-0.6,-1.0,0.23147521650098238,0.11920292202211755,49,balanced,1,1,0,0.0,True,True,True,"{'β': 2.274461604856975, '$\\delta$': 0.3244589224743724}",False,16.328429723996358
,10.0,1.0,-0.3,-0.6,0.35434369377420455,0.23147521650098238,0,value neglect,2,0,0,0.0,True,True,True,"{'β': 0.553825048321012, '$\\delta$': -8.874365547163983e-05}",False,0.0
,10.0,1.0,-0.6,0.3,0.23147521650098238,0.6456563062257954,1,value neglect,2,0,1,0.422363602042758,False,True,True,"{'β': 1.0285072323377946, '$\\delta$': 0.08350018277122125}",True,0.422363602042758
,10.0,1.0,1.0,0.6,0.8807970779778823,0.7685247834990175,2,value neglect,2,0,1,0.23722677563405176,False,False,False,"{'β': 1.6562163733172155, '$\\delta$': 0.25234234203381045}",True,0.6595903776768097
,10.0,1.0,-0.1,0.6,0.45016600268752216,0.7685247834990175,3,value neglect,2,0,1,0.0,False,True,True,"{'β': 0.6757661535811895, '$\\delta$': 0.25234234203381045}",False,0.6595903776768097
,10.0,1.0,0.3,-0.6,0.6456563062257954,0.23147521650098238,4,value neglect,2,0,0,0.5933988275222969,True,True,True,"{'β': 0.9685314409621175, '$\\delta$': 0.24342096872844446}",True,1.2529892051991065
,10.0,1.0,0.8,-0.6,0.8320183851339245,0.23147521650098238,5,value neglect,2,0,0,0.5574099439488645,True,True,True,"{'β': 1.451844412904382, '$\\delta$': 0.2205296803507132}",True,1.810399149147971
,10.0,1.0,0.1,0.1,0.549833997312478,0.549833997312478,6,value neglect,2,0,1,0.0,False,False,True,"{'β': 1.3552695010536826, '$\\delta$': 0.2205296803507132}",False,1.810399149147971
,10.0,1.0,-0.3,-0.1,0.35434369377420455,0.45016600268752216,7,value neglect,2,0,0,0.0,True,True,False,"{'β': 1.5621169597540259, '$\\delta$': 0.2205296803507132}",False,1.810399149147971
,10.0,1.0,-0.8,1.0,0.16798161486607552,0.8807970779778823,8,value neglect,2,0,1,0.6971669021582483,False,True,True,"{'β': 1.874750578126089, '$\\delta$': 0.10892946223852286}",True,2.5075660513062195
,10.0,1.0,-0.8,-0.1,0.16798161486607552,0.45016600268752216,9,value neglect,2,0,1,0.0,False,True,True,"{'β': 1.9425987193120757, '$\\delta$': 0.10892946223852286}",False,2.5075660513062195
,10.0,1.0,1.0,-0.6,0.8807970779778823,0.23147521650098238,10,value neglect,2,0,0,0.15354506929106282,True,True,True,"{'β': 2.152102353935421, '$\\delta$': -0.016574333691774985}",True,2.6611111205972824
,10.0,1.0,-0.1,-1.0,0.45016600268752216,0.11920292202211755,11,value neglect,2,0,0,0.0,True,True,True,"{'β': 2.213224824258133, '$\\delta$': -0.016574333691774985}",False,2.6611111205972824
,10.0,1.0,-0.3,-0.3,0.35434369377420455,0.35434369377420455,12,value neglect,2,0,0,0.8001136959956865,True,True,True,"{'β': 1.9509315856603988, '$\\delta$': 0.06860626264429553}",True,3.461224816592969
,10.0,1.0,0.6,0.8,0.7685247834990175,0.8320183851339245,13,value neglect,2,0,1,0.0,False,False,True,"{'β': 1.2765032334942463, '$\\delta$': 0.06860626264429553}",False,3.461224816592969
,10.0,1.0,-0.6,0.8,0.23147521650098238,0.8320183851339245,14,value neglect,2,0,1,0.4630007184699991,False,True,True,"{'β': 1.4674384617890903, '$\\delta$': 0.07005929307949921}",True,3.924225535062968
,10.0,1.0,0.3,-1.0,0.6456563062257954,0.11920292202211755,15,value neglect,2,0,0,0.9257650969371614,True,True,True,"{'β': 1.570793912590911, '$\\delta$': 0.1582750252008379}",True,4.84999063200013
,10.0,1.0,-0.6,0.1,0.23147521650098238,0.549833997312478,16,value neglect,2,0,1,0.24623606166403877,False,True,True,"{'β': 1.6124567519501727, '$\\delta$': 0.19604030133901906}",True,5.0962266936641685
,10.0,1.0,1.0,0.3,0.8807970779778823,0.6456563062257954,17,value neglect,2,0,0,0.5815818975937482,True,True,True,"{'β': 1.7662946806938082, '$\\delta$': 0.19482198797124875}",True,5.677808591257917
,10.0,1.0,0.1,0.6,0.549833997312478,0.7685247834990175,18,value neglect,2,0,1,0.5415747111812848,False,False,True,"{'β': 1.8932779162704567, '$\\delta$': 0.1721774905010588}",True,6.219383302439201
,10.0,1.0,0.3,-1.0,0.6456563062257954,0.11920292202211755,19,value neglect,2,0,0,0.599636711795647,True,True,True,"{'β': 1.9829980933282145, '$\\delta$': 0.17576720160798626}",True,6.819020014234848
,10.0,1.0,-0.1,0.6,0.45016600268752216,0.7685247834990175,20,value neglect,2,0,1,0.0,False,True,True,"{'β': 1.630321125802284, '$\\delta$': 0.17576720160798626}",False,6.819020014234848
,10.0,1.0,-1.0,1.0,0.11920292202211755,0.8807970779778823,21,value neglect,2,0,1,0.43855794528160946,False,True,True,"{'β': 1.7498464986588478, '$\\delta$': 0.17308655400547776}",True,7.257577959516458
,10.0,1.0,0.3,-1.0,0.6456563062257954,0.11920292202211755,22,value neglect,2,0,0,0.0,True,True,True,"{'β': 1.6236171104193415, '$\\delta$': 0.17308655400547776}",False,7.257577959516458
,10.0,1.0,0.8,-0.8,0.8320183851339245,0.16798161486607552,23,value neglect,2,0,0,0.91958748710433,True,True,True,"{'β': 1.731863771121663, '$\\delta$': 0.2220536359662935}",True,8.177165446620787
,10.0,1.0,-1.0,0.1,0.11920292202211755,0.549833997312478,24,value neglect,2,0,1,0.47289563258508904,False,True,True,"{'β': 1.7606288301408437, '$\\delta$': 0.21223214987509223}",True,8.650061079205877
,10.0,1.0,-1.0,-1.0,0.11920292202211755,0.11920292202211755,25,value neglect,2,1,1,0.4412634884396083,False,False,True,"{'β': 1.304049282620423, '$\\delta$': 0.06318262115986052}",True,9.091324567645485
,10.0,1.0,-0.6,-0.1,0.23147521650098238,0.45016600268752216,26,value neglect,2,1,1,0.39181053178767716,False,False,True,"{'β': 1.2774245702296867, '$\\delta$': 0.12301114610671891}",True,9.483135099433161
,10.0,1.0,-0.3,-0.8,0.35434369377420455,0.16798161486607552,27,value neglect,2,1,0,0.8089715027622364,True,True,True,"{'β': 1.190474595757785, '$\\delta$': 0.26770425185632785}",True,10.292106602195398
,10.0,1.0,-1.0,-0.3,0.11920292202211755,0.35434369377420455,28,value neglect,2,1,1,0.16171149689479627,False,True,True,"{'β': 1.1076096182332802, '$\\delta$': 0.3733729213102097}",True,10.453818099090194
,10.0,1.0,-0.1,0.3,0.45016600268752216,0.6456563062257954,29,value neglect,2,1,1,0.41712445858869496,False,False,True,"{'β': 1.1646396822989875, '$\\delta$': 0.34201684364471535}",True,10.87094255767889
,10.0,1.0,0.8,-0.6,0.8320183851339245,0.23147521650098238,30,value neglect,2,1,0,0.0,True,True,True,"{'β': 0.9227535340527492, '$\\delta$': 0.34201684364471535}",False,10.87094255767889
,10.0,1.0,-0.8,1.0,0.16798161486607552,0.8807970779778823,31,value neglect,2,1,1,0.0,False,True,True,"{'β': 0.6628698743997715, '$\\delta$': 0.34201684364471535}",False,10.87094255767889
,10.0,1.0,-0.8,-0.1,0.16798161486607552,0.45016600268752216,32,value neglect,2,1,1,0.34448373986794734,False,True,True,"{'β': 0.6445094819486716, '$\\delta$': 0.34450935726128545}",True,11.215426297546836
,10.0,1.0,0.3,0.3,0.6456563062257954,0.6456563062257954,33,value neglect,2,1,1,0.07592781844161903,False,False,True,"{'β': 0.6921240291261107, '$\\delta$': 0.431039452270206}",True,11.291354115988455
,10.0,1.0,0.1,0.1,0.549833997312478,0.549833997312478,34,value neglect,2,1,0,0.9124960760806593,True,True,True,"{'β': 0.7092268042270514, '$\\delta$': 0.4989128818706943}",True,12.203850192069114
,10.0,1.0,0.8,-0.1,0.8320183851339245,0.45016600268752216,35,value neglect,2,1,0,0.9788039998563122,True,True,True,"{'β': 0.8082228738777434, '$\\delta$': 0.5749019864902448}",True,13.182654191925426
,10.0,1.0,-0.1,-0.8,0.45016600268752216,0.16798161486607552,36,value neglect,2,1,0,0.0,True,True,True,"{'β': 0.8247874905579743, '$\\delta$': 0.5749019864902448}",False,13.182654191925426
,10.0,1.0,0.6,0.8,0.7685247834990175,0.8320183851339245,37,value neglect,2,1,0,0.0,True,True,False,"{'β': 0.7006616144494198, '$\\delta$': 0.5749019864902448}",False,13.182654191925426
,10.0,1.0,0.6,-0.8,0.7685247834990175,0.16798161486607552,38,value neglect,2,1,0,0.6835177523297308,True,True,True,"{'β': 0.7766377664798999, '$\\delta$': 0.5622249031358504}",True,13.866171944255157
,10.0,1.0,0.6,1.0,0.7685247834990175,0.8807970779778823,39,value neglect,2,1,1,0.4075362920413199,False,False,True,"{'β': 0.8745084595436197, '$\\delta$': 0.5296842073917929}",True,14.273708236296477
,10.0,1.0,0.8,0.8,0.8320183851339245,0.8320183851339245,40,value neglect,2,1,1,0.0775258096086861,False,False,True,"{'β': 0.9543570835093855, '$\\delta$': 0.575129006982553}",True,14.351234045905162
,10.0,1.0,0.6,-0.3,0.7685247834990175,0.35434369377420455,41,value neglect,2,1,0,0.6972259908737662,True,True,True,"{'β': 1.018648589202273, '$\\delta$': 0.567508298682615}",True,15.048460036778929
,10.0,1.0,-1.0,0.8,0.11920292202211755,0.8320183851339245,42,value neglect,2,1,1,0.2827092017325594,False,True,True,"{'β': 1.0906757501429334, '$\\delta$': 0.5647642795105481}",True,15.331169238511489
,10.0,1.0,1.0,1.0,0.8807970779778823,0.8807970779778823,43,value neglect,2,1,0,0.8269175175419666,True,True,True,"{'β': 1.163436772081439, '$\\delta$': 0.5827655839160665}",True,16.158086756053457
,10.0,1.0,1.0,-0.3,0.8807970779778823,0.35434369377420455,44,value neglect,2,1,0,0.7853549024747333,True,True,True,"{'β': 1.2305160840487748, '$\\delta$': 0.5915100438903217}",True,16.94344165852819
,10.0,1.0,0.1,-0.3,0.549833997312478,0.35434369377420455,45,value neglect,2,1,0,0.0,True,True,True,"{'β': 1.2156711153663984, '$\\delta$': 0.5915100438903217}",False,16.94344165852819
,10.0,1.0,0.1,0.1,0.549833997312478,0.549833997312478,46,value neglect,2,1,0,0.0,True,True,True,"{'β': 1.2009250476099136, '$\\delta$': 0.5915100438903217}",False,16.94344165852819
,10.0,1.0,-0.8,0.3,0.16798161486607552,0.6456563062257954,47,value neglect,2,1,1,0.0,False,True,True,"{'β': 1.1524933720295403, '$\\delta$': 0.5915100438903217}",False,16.94344165852819
,10.0,1.0,-0.3,-0.8,0.35434369377420455,0.16798161486607552,48,value neglect,2,1,0,0.0,True,True,True,"{'β': 1.1858775833181168, '$\\delta$': 0.5915100438903217}",False,16.94344165852819
,10.0,1.0,-0.6,0.6,0.23147521650098238,0.7685247834990175,49,value neglect,2,1,1,0.13667974834364066,False,True,True,"{'β': 1.2385510026355016, '$\\delta$': 0.6127544453446756}",True,17.080121406871832
,1.0,10.0,0.3,-1.0,0.6456563062257954,0.11920292202211755,0,perceptual neglect,3,0,0,0.0,True,True,True,"{'β': -0.5538250765648518, '$\\delta$': -8.874365547163983e-05}",False,0.0
,1.0,10.0,0.1,-1.0,0.549833997312478,0.11920292202211755,1,perceptual neglect,3,0,0,0.0,True,True,True,"{'β': -0.7317865100975849, '$\\delta$': -8.874365547163983e-05}",False,0.0
,1.0,10.0,1.0,-0.8,0.8807970779778823,0.16798161486607552,2,perceptual neglect,3,0,1,0.0,False,False,False,"{'β': 0.5083104849306039, '$\\delta$': -8.874365547163983e-05}",False,0.0
,1.0,10.0,-1.0,0.3,0.11920292202211755,0.6456563062257954,3,perceptual neglect,3,0,1,0.5236243693653883,False,True,True,"{'β': 0.8445723943093387, '$\\delta$': -0.025433408101863984}",True,0.5236243693653883
,1.0,10.0,0.8,-0.1,0.8320183851339245,0.45016600268752216,4,perceptual neglect,3,0,1,0.0,False,False,False,"{'β': 0.9609659148688707, '$\\delta$': -0.025433408101863984}",False,0.5236243693653883
,1.0,10.0,0.6,0.6,0.7685247834990175,0.7685247834990175,5,perceptual neglect,3,0,1,0.479573383173031,False,False,True,"{'β': 1.4301063969402725, '$\\delta$': -0.0023521618783943175}",True,1.0031977525384193
,1.0,10.0,-0.8,-0.3,0.16798161486607552,0.35434369377420455,6,perceptual neglect,3,0,1,0.0,False,True,True,"{'β': 1.6740192398292093, '$\\delta$': -0.0023521618783943175}",False,1.0031977525384193
,1.0,10.0,-0.1,-1.0,0.45016600268752216,0.11920292202211755,7,perceptual neglect,3,0,0,0.0,True,True,True,"{'β': 1.7695730192835146, '$\\delta$': -0.0023521618783943175}",False,1.0031977525384193
,1.0,10.0,0.3,-0.8,0.6456563062257954,0.16798161486607552,8,perceptual neglect,3,0,0,0.5308296461450133,True,True,True,"{'β': 1.9954103578004685, '$\\delta$': 0.015300635863520208}",True,1.5340273986834325
,1.0,10.0,0.6,0.3,0.7685247834990175,0.6456563062257954,9,perceptual neglect,3,0,0,0.7929542104697087,True,True,True,"{'β': 2.274935020954031, '$\\delta$': 0.14286193588474802}",True,2.3269816091531412
,1.0,10.0,0.8,1.0,0.8320183851339245,0.8807970779778823,10,perceptual neglect,3,0,0,0.13330791167441214,True,True,False,"{'β': 2.5038717145525218, '$\\delta$': -0.017022705464079448}",True,2.4602895208275535
,1.0,10.0,-0.1,-0.6,0.45016600268752216,0.23147521650098238,11,perceptual neglect,3,0,0,0.0,True,True,True,"{'β': 2.5794093860667013, '$\\delta$': -0.017022705464079448}",False,2.4602895208275535
,1.0,10.0,-0.6,-0.3,0.23147521650098238,0.35434369377420455,12,perceptual neglect,3,0,1,0.0,False,True,True,"{'β': 2.7403897240663224, '$\\delta$': -0.017022705464079448}",False,2.4602895208275535
,1.0,10.0,0.1,-0.3,0.549833997312478,0.35434369377420455,13,perceptual neglect,3,0,1,0.47723272504768155,False,False,False,"{'β': 2.397087230410756, '$\\delta$': -0.007381156284493249}",True,2.9375222458752352
,1.0,10.0,0.1,0.1,0.549833997312478,0.549833997312478,14,perceptual neglect,3,0,0,0.0,True,True,True,"{'β': 2.3086670260833864, '$\\delta$': -0.007381156284493249}",False,2.9375222458752352
,1.0,10.0,-0.1,1.0,0.45016600268752216,0.8807970779778823,15,perceptual neglect,3,0,1,0.005795546686336028,False,True,True,"{'β': 2.4785224082215045, '$\\delta$': 0.13090956421237152}",True,2.9433177925615714
,1.0,10.0,0.8,-0.6,0.8320183851339245,0.23147521650098238,16,perceptual neglect,3,0,0,0.5134150812708697,True,True,True,"{'β': 2.6252375051874757, '$\\delta$': 0.11951818815562662}",True,3.456732873832441
,1.0,10.0,0.6,0.6,0.7685247834990175,0.7685247834990175,17,perceptual neglect,3,0,0,0.570291413557582,True,True,True,"{'β': 2.762871733224831, '$\\delta$': 0.12315916433830296}",True,4.027024287390023
,1.0,10.0,0.6,0.1,0.7685247834990175,0.549833997312478,18,perceptual neglect,3,0,0,0.38867589964384797,True,True,True,"{'β': 2.8886726515711865, '$\\delta$': 0.08924538621613672}",True,4.41570018703387
,1.0,10.0,0.8,0.1,0.8320183851339245,0.549833997312478,19,perceptual neglect,3,0,0,0.5382420579469995,True,True,True,"{'β': 2.989761973462598, '$\\delta$': 0.08883021992846275}",True,4.95394224498087
,1.0,10.0,-0.6,-0.3,0.23147521650098238,0.35434369377420455,20,perceptual neglect,3,0,1,0.0,False,True,True,"{'β': 3.094639500963586, '$\\delta$': 0.08883021992846275}",False,4.95394224498087
,1.0,10.0,1.0,-0.8,0.8807970779778823,0.16798161486607552,21,perceptual neglect,3,0,0,0.5541272114884694,True,True,True,"{'β': 3.1635589320011688, '$\\delta$': 0.09119619869573288}",True,5.5080694564693395
,1.0,10.0,0.1,0.6,0.549833997312478,0.7685247834990175,22,perceptual neglect,3,0,0,0.5571370952942191,True,True,False,"{'β': 3.2142266253631213, '$\\delta$': 0.093701030309511}",True,6.065206551763558
,1.0,10.0,-0.3,0.1,0.35434369377420455,0.549833997312478,23,perceptual neglect,3,0,0,0.0,True,False,False,"{'β': 3.3127567478645075, '$\\delta$': 0.093701030309511}",False,6.065206551763558
,1.0,10.0,-0.8,0.8,0.16798161486607552,0.8320183851339245,24,perceptual neglect,3,0,1,0.5256515226339805,False,True,True,"{'β': 3.3852093454708814, '$\\delta$': 0.08359689987142706}",True,6.590858074397539
,1.0,10.0,-0.1,-0.6,0.45016600268752216,0.23147521650098238,25,perceptual neglect,3,1,0,0.5671002310830686,True,True,True,"{'β': 3.315353144256081, '$\\delta$': 0.07217521768995815}",True,7.157958305480607
,1.0,10.0,0.3,-0.1,0.6456563062257954,0.45016600268752216,26,perceptual neglect,3,1,0,0.4948336198468294,True,True,True,"{'β': 3.407929397908363, '$\\delta$': 0.04554897665441349}",True,7.652791925327437
,1.0,10.0,-0.3,0.3,0.35434369377420455,0.6456563062257954,27,perceptual neglect,3,1,0,0.772801597991662,True,True,False,"{'β': 3.1595356862811546, '$\\delta$': 0.18685354583476765}",True,8.4255935233191
,1.0,10.0,-0.3,0.8,0.35434369377420455,0.8320183851339245,28,perceptual neglect,3,1,0,0.0,True,False,False,"{'β': 3.2473293294931, '$\\delta$': 0.18685354583476765}",False,8.4255935233191
,1.0,10.0,-1.0,-0.3,0.11920292202211755,0.35434369377420455,29,perceptual neglect,3,1,0,0.0,True,False,False,"{'β': 3.2979111255974862, '$\\delta$': 0.18685354583476765}",False,8.4255935233191
