prolificID,group,session,t,pair,choice,outcome1,outcome2,choseLeft,op1IsLeft,moveTime,fireTime,leftCount,rightCount,ev1,ev2,p1,p2,m1,m2,destroyed,score,opti_ss,opti_ff,opti_ev,hue,x,y
5d9cb58ee8783f0019c8bd06,perceptual,3.0,85.5,0.1744186046511628,1.4593023255813953,653.7848837209302,344.70348837209303,0.43023255813953487,0.5058139534883721,261.8779069767442,612.6279069767442,0.47093023255813954,0.622093023255814,316.9767441860465,170.75,0.4833139534883721,0.4897093023255814,655.5813953488372,344.4186046511628,0.6337209302325582,30682.78488372093,0.5174418604651163,0.8488372093023255,0.7441860465116279,perceptual,0.5174418604651163,0.8488372093023255
5da4152a3ab39a0011295a3e,value,3.0,85.5,0.1744186046511628,1.3837209302325582,655.1395348837209,341.59302325581393,0.5406976744186046,0.48255813953488375,1531.0755813953488,1760.2558139534883,0.563953488372093,0.46511627906976744,330.8779069767442,172.2906976744186,0.5025581395348837,0.5040697674418605,655.8139534883721,343.48837209302326,0.5872093023255814,28711.773255813954,0.563953488372093,0.5058139534883721,0.5988372093023255,value,0.563953488372093,0.5058139534883721
5e2b3e22a8f85318c2429121,random,3.0,85.5,0.1744186046511628,1.430232558139535,659.9651162790698,346.3837209302326,0.37790697674418605,0.5523255813953488,131.61627906976744,407.77906976744185,0.4127906976744186,0.6802325581395349,315.38953488372096,173.0639534883721,0.4822093023255814,0.502093023255814,657.3255813953489,346.16279069767444,0.563953488372093,25649.10465116279,0.5348837209302325,0.5406976744186046,0.6046511627906976,random,0.5348837209302325,0.5406976744186046
5ee738a018d5a84caa7e0f2a,combined,3.0,85.5,0.1744186046511628,1.3488372093023255,660.2674418604652,348.73837209302326,0.4069767441860465,0.47674418604651164,306.49418604651163,520.6395348837209,0.563953488372093,0.7151162790697675,327.2848837209302,180.3372093023256,0.49883720930232556,0.5183139534883722,657.5581395348837,346.3953488372093,0.6453488372093024,31185.674418604653,0.5930232558139535,0.813953488372093,0.8546511627906976,combined,0.5930232558139535,0.813953488372093
6087ee3e8df094dc6dd69e8e,perceptual,3.0,85.5,0.1744186046511628,1.5232558139534884,652.6802325581396,341.25,0.5523255813953488,0.5058139534883721,81.29651162790698,405.8139534883721,0.5988372093023255,0.47674418604651164,310.83720930232556,174.88953488372093,0.4733139534883721,0.5098255813953488,652.7906976744187,340.4651162790698,0.5406976744186046,22821.302325581397,0.45348837209302323,0.5697674418604651,0.5581395348837209,perceptual,0.45348837209302323,0.5697674418604651
60d7922fc3809c404939251c,perceptual,3.0,85.5,0.1744186046511628,1.436046511627907,650.2848837209302,342.3139534883721,0.5406976744186046,0.4883720930232558,550.8779069767442,907.6104651162791,0.622093023255814,0.5465116279069767,325.2732558139535,166.20348837209303,0.49941860465116283,0.48593023255813955,651.9767441860465,341.9767441860465,0.6162790697674418,26431.906976744187,0.5232558139534884,0.813953488372093,0.6802325581395349,perceptual,0.5232558139534884,0.813953488372093
60da2baf34bde948982f84db,perceptual,3.0,85.5,0.1744186046511628,1.4825581395348837,661.2267441860465,350.1860465116279,0.5,0.5174418604651163,623.8081395348837,1069.3779069767443,0.7732558139534884,0.75,332.1453488372093,173.38953488372093,0.5042441860465117,0.49494186046511623,659.3023255813954,348.13953488372096,0.6162790697674418,30187.8488372093,0.47674418604651164,0.6686046511627907,0.622093023255814,perceptual,0.47674418604651164,0.6686046511627907
610a1655e385fd7341e12778,perceptual,3.0,85.5,0.1744186046511628,1.4593023255813953,651.703488372093,341.3139534883721,0.45348837209302323,0.5523255813953488,133.9825581395349,624.3023255813954,0.7558139534883721,0.7674418604651163,336.7151162790698,168.58139534883722,0.5178488372093023,0.49965116279069766,653.2558139534884,342.09302325581393,0.6395348837209303,30382.71511627907,0.4941860465116279,0.6976744186046512,0.6744186046511628,perceptual,0.4941860465116279,0.6976744186046512
61363ce02e6022a741d63a6e,value,3.0,85.5,0.1744186046511628,1.3488372093023255,664.3139534883721,353.00581395348837,0.46511627906976744,0.46511627906976744,619.6686046511628,853.2441860465116,0.5058139534883721,0.5581395348837209,326.34302325581393,178.68023255813952,0.4921511627906977,0.5025581395348837,663.7209302325581,353.72093023255815,0.5697674418604651,26360.50581395349,0.6162790697674418,0.5232558139534884,0.5813953488372093,value,0.6162790697674418,0.5232558139534884
6150fb8383f88eae3e5c795a,perceptual,3.0,85.5,0.1744186046511628,1.494186046511628,656.5872093023256,350.1453488372093,0.5,0.5058139534883721,425.2325581395349,850.2093023255813,0.5697674418604651,0.5581395348837209,315.88953488372096,180.73837209302326,0.4830813953488372,0.5203488372093024,654.4186046511628,346.74418604651163,0.5465116279069767,21888.441860465115,0.47093023255813954,0.5988372093023255,0.5930232558139535,perceptual,0.47093023255813954,0.5988372093023255
