agent,model,x,ll,group,ntrials,exp,prolificID,omega,beta
5484d361fdf99b0379939d5b,map,[ 0.65542405 40.30460648],65.72039376677891,combined,144,FullPilot12,5484d361fdf99b0379939d5b,0.6554240547120571,40.30460648238659
66fc60b6f59bcb7d6dba7d4f,map,[0.89429672 2.58977465],86.54990349371927,perceptual,144,FullPilot12,66fc60b6f59bcb7d6dba7d4f,0.8942967185401357,2.589774653315544
5d9cb58ee8783f0019c8bd06,map,[  0.89567744 203.84045775],65.12781522894534,perceptual,144,FullPilot12,5d9cb58ee8783f0019c8bd06,0.8956774409276818,203.84045775113918
6150fb8383f88eae3e5c795a,map,[0.91394095 1.70975089],94.9183961180784,perceptual,144,FullPilot12,6150fb8383f88eae3e5c795a,0.9139409452676772,1.7097508907318115
62865e3456c142785cfad2a7,map,[1.22070313e-05 2.40268555e+02],107.76058037824345,combined,178,FullPilot12,62865e3456c142785cfad2a7,1.2207031250044409e-05,240.2685546875
66eefcfef4a122e447c654d1,map,[ 0.95092719 42.31602311],62.72192633883611,combined,143,FullPilot12,66eefcfef4a122e447c654d1,0.950927186012268,42.316023111343384
66cbc2627559d53c0e3e4ac4,map,[ 0.34267993 17.12386973],72.47226349855055,combined,144,FullPilot12,66cbc2627559d53c0e3e4ac4,0.3426799336448312,17.123869732022285
668180f26a3b162091510589,map,[ 0.25534278 83.62489853],70.9915187092117,combined,144,FullPilot12,668180f26a3b162091510589,0.25534277566475794,83.62489853287116
5ee738a018d5a84caa7e0f2a,map,[ 0.70783737 10.22869162],63.398138404084165,combined,144,FullPilot12,5ee738a018d5a84caa7e0f2a,0.7078373713884503,10.22869162261486
66ffb576e0cde42ca9ea7fa7,map,[ 0.91559926 12.36358473],80.12774847164083,perceptual,144,FullPilot12,66ffb576e0cde42ca9ea7fa7,0.9155992574524134,12.363584730774164
663784abc88d62265def75ea,map,[ 0.97424445 36.64974064],55.024970565574684,perceptual,144,FullPilot12,663784abc88d62265def75ea,0.9742444537580013,36.649740636348724
5da4152a3ab39a0011295a3e,map,[  0.60373775 166.14920192],96.62583581513421,value,144,FullPilot12,5da4152a3ab39a0011295a3e,0.6037377473674269,166.14920192312638
66182d2b06cbee83d298b517,map,[  0.99995174 306.54281616],47.109683002624145,perceptual,144,FullPilot12,66182d2b06cbee83d298b517,0.9999517440795898,306.5428161621094
66c7f746e43985cfcb2c99e6,map,[  0.81651965 204.43183601],62.366823502543,combined,144,FullPilot12,66c7f746e43985cfcb2c99e6,0.8165196529014564,204.43183600791144
66ee262c64a810b7ec1371e9,map,[  0.99936036 307.048136  ],61.10968300264648,perceptual,144,FullPilot12,66ee262c64a810b7ec1371e9,0.9993603639304638,307.04813599586487
628de7e8ff1744a9717d7883,map,[0.67008556 0.42156463],99.46379236422888,random,144,FullPilot12,628de7e8ff1744a9717d7883,0.6700855631264858,0.42156463023275137
66e74251d30f3f96be79e2f0,map,[8.34465027e-08 5.03596115e+01],51.14877402156833,value,144,FullPilot12,66e74251d30f3f96be79e2f0,8.344650270775134e-08,50.35961151123047
