agent,expName,group,model,value,ll,param,param2
610a1655e385fd7341e12778,FullPilot12,perceptual,perceptual,3.0211785415303893,93.67321997319142,$\beta$,beta
610a1655e385fd7341e12778,FullPilot12,perceptual,value,851955.810546875,114.10968249819344,$\beta$,beta
66f6c4195f17d26ce8c8018d,FullPilot12,perceptual,perceptual,283540.5308008194,78.40968275918148,$\beta$,beta
66f6c4195f17d26ce8c8018d,FullPilot12,perceptual,value,565755.6762695312,112.40968251062144,$\beta$,beta
636590165e6fcc3e84ee2b6d,FullPilot12,random,perceptual,872300.7663786411,127.00968240388684,$\beta$,beta
636590165e6fcc3e84ee2b6d,FullPilot12,random,value,3.555906005203724e-07,99.81319445459746,$\beta$,beta
660d619f39d061875f78ac8c,FullPilot12,random,perceptual,413259.765625,157.3096821822963,$\beta$,beta
660d619f39d061875f78ac8c,FullPilot12,random,value,292330.9468886327,115.40968248868964,$\beta$,beta
667ad18688c9319e6559bdc4,FullPilot12,combined,perceptual,270675.5561828613,73.70968279354119,$\beta$,beta
667ad18688c9319e6559bdc4,FullPilot12,combined,value,25.390625,103.10751670471832,$\beta$,beta
669ede47eb98d478aff45414,FullPilot12,combined,perceptual,713713.5620117188,101.50968259030684,$\beta$,beta
669ede47eb98d478aff45414,FullPilot12,combined,value,167140.44189453125,65.70968285202599,$\beta$,beta
60d7922fc3809c404939251c,FullPilot12,perceptual,perceptual,686838.7447485209,76.50968277307153,$\beta$,beta
60d7922fc3809c404939251c,FullPilot12,perceptual,value,394524.6120840311,109.9096825288979,$\beta$,beta
5a9353586219a30001d2f2af,FullPilot12,random,perceptual,231911.9093332647,128.4964207032094,$\beta$,beta
5a9353586219a30001d2f2af,FullPilot12,random,value,182826.00766420364,110.59642083406912,$\beta$,beta
5d5b67ab9ad5a300181398dc,FullPilot12,perceptual,perceptual,233096.1792014247,76.40968277380264,$\beta$,beta
5d5b67ab9ad5a300181398dc,FullPilot12,perceptual,value,835188.4426474571,113.90968249965556,$\beta$,beta
6165e6f471254e3af05c5057,FullPilot12,random,perceptual,452445.7367658615,109.00968253547748,$\beta$,beta
6165e6f471254e3af05c5057,FullPilot12,random,value,815235.2540908576,110.30968252597366,$\beta$,beta
66f7102d3196ce5e60b2c1bd,FullPilot12,perceptual,perceptual,993199.9320983888,78.40968275918144,$\beta$,beta
66f7102d3196ce5e60b2c1bd,FullPilot12,perceptual,value,0.0498294830322265,99.7855648553334,$\beta$,beta
66eeda2bc7d6e9b92b4a81c0,FullPilot12,perceptual,perceptual,391569.0812717076,97.9595054168698,$\beta$,beta
66eeda2bc7d6e9b92b4a81c0,FullPilot12,perceptual,value,116491.2109375,158.95950497092423,$\beta$,beta
63626fe174f7db263a4aa8f2,FullPilot12,random,perceptual,996476.7947101318,123.1566356728215,$\beta$,beta
63626fe174f7db263a4aa8f2,FullPilot12,random,value,21683.57383950567,103.2566358183022,$\beta$,beta
6167175ed1680ecefc063aed,FullPilot12,perceptual,perceptual,136885.67352294922,74.60968278696171,$\beta$,beta
6167175ed1680ecefc063aed,FullPilot12,perceptual,value,937805.1910400392,109.70968253036004,$\beta$,beta
66bb5ad727c62d0960db333c,FullPilot12,perceptual,perceptual,46641.03131368756,89.40968267876457,$\beta$,beta
66bb5ad727c62d0960db333c,FullPilot12,perceptual,value,164597.82618284223,112.5096825098904,$\beta$,beta
64db80772c860983ea3a7310,FullPilot12,random,perceptual,879894.1268324852,121.8096824419019,$\beta$,beta
64db80772c860983ea3a7310,FullPilot12,random,value,303058.0693722749,125.4096824155838,$\beta$,beta
657b6239aa8091bfa2b24ae0,FullPilot12,perceptual,perceptual,65625.0106544494,88.40965752223013,$\beta$,beta
657b6239aa8091bfa2b24ae0,FullPilot12,perceptual,value,750474.609375,112.10968251281462,$\beta$,beta
66b104dedef80475efe58141,FullPilot12,perceptual,perceptual,719896.1040684953,82.50968272920802,$\beta$,beta
